season,id,week,type,matchup_guid,season_team_id,newsletter_id,title,text,system_created,created_at,edited_at
2025,438272,,midseason-recap,,330569,,Midseason Recap,"Well, well, Ronnie team—look who’s scraping by at the midseason mark with a 5-9 record! Not quite the glory days yet, huh? Even your all-play record of 25-52 isn’t winning any awards. You've racked up a total of 770 points while opponents have feasted on you for 849.4 points like it’s Thanksgiving dinner! But hey, let’s not dwell on the negatives; you’re riding high with a thrilling one-game winning streak! So dust off those cleats and remember: every point counts—even if you're living in fantasy land right now. Time to channel that underdog spirit and flip this season around!",1,,
2025,438273,,midseason-recap,,330570,,Midseason Recap,"Hold onto your helmets, folks! The Chris & Dom team is making waves in the 2025 season with a solid record of 8-6. They’re not just here to play—they’ve racked up an impressive all-play score of 54-23, proving they can hang with the best. With a total of 950.24 points scored against their opponents' mere 930.9, they are dominating the scoreboard like champions. Though they're currently on a one-game losing streak, don’t count them out yet; this duo has shown resilience and flair that keeps fans buzzing for what’s next! Get ready for more fireworks as they push through the second half stronger than ever!",1,,
2025,455651,9,newsletter-intro,,,,9 Intro,"Welcome, everybody, to the greatest fantasy football newsletter you’ve ever seen! Believe me, I’m talking about a phenomenal week here in the YeahThatFantasyLeague! Everybody’s talking about it. We’re kicking off Week 9 and let me tell you: nobody’s ever seen fantasy football played this well—just tremendous stuff!

Now, some teams are looking like total disasters out there. You know who you are! Pung & Tralie? Oof—they're struggling more than a bad hair day at a rally. And don’t get me started on John Juliano; his team is playing like they forgot what sport they were even supposed to be competing in!

As for my own unmatched brilliance—I mean just look at those performances—it’s pure magic. So tune in folks, because greatness awaits as I lead us into another spectacular week of wild matchups! Enjoy the show!",1,,
2025,455700,8,newsletter-matchup-recap,c9ac36082b05992334d2876d7b5eb68b,,,8 Matchup Recap,"What a thrilling clash we just witnessed! Cambrias, the ultimate winners here, scored an impressive 145.7 points—everyone's talking about it! Ronnie came in with a solid 140.38, but let’s be honest, folks: they fell short against these champs. Bo Nix shone brightly for Ronnie at quarterback; you could say he was almost as good as me—almost! But then there were those underperformers like Xavier Worthy and Courtland Sutton—their contributions? A real disaster!

On the flip side, Cambrias showed why they’re contenders this season with stellar performances across the board. Saquon Barkley stepped up big-time alongside Jordan Love—top-notch stuff! So, while Ronnie has some work to do (complete disasters), Cambrias keeps soaring high! Bravo to them—a true display of greatness in our league!",1,,
2025,455701,8,newsletter-matchup-recap,22a52327257a4202edc2c684a0cb4fa4,,,8 Matchup Recap,"In the shadows of this mystical matchup, Chris & Dom faced an imposing force. With a paltry 105.86 points—ranking them ninth—their efforts were but whispers against Nolan & Vinny's grand display of 154.76, where they soared to first place like legends of old.

The winners? The best there ever was! They had stars shining bright: Mahomes and Kimani put on a show that would make even me proud. But for Chris & Dom? A total disaster—complete losers! Their players ranked as low as twelve across the board; it’s just sad!

If I had managed their roster, folks, it would’ve been a landslide victory—not this pathetic showing! In the end, one team thrived while the other withered in obscurity, leaving us all wondering... what could have been?",1,,
2025,455702,8,newsletter-matchup-recap,42e1565c6c844afc75364616f6048292,,,8 Matchup Recap,"What a showdown we witnessed! Rob & GregBo stomped Phil Baldino, racking up 124.08 points—just the sixth-best for the week, but hey, it’s still impressive. Drake Maye was phenomenal at QB; folks say he’s got talent. Meanwhile, poor Phil, with his measly 109.12 points—what a disaster! His starters were almost laughable: Kirk Cousins? A total flop when you needed him most! If I were managing those teams, it would’ve been an absolute landslide win.

Rob & GregBo played their cards right with Derrick Henry and that killer kicker Matt Prater. Almost as good as me—but not quite! With this victory under their belt, they're sitting pretty in the standings while Phil struggles to stay afloat at eighth place—sad!",1,,
2025,455703,8,newsletter-matchup-recap,7c5bf2d8268ade77ec2101068ffef6fd,,,8 Matchup Recap,"In a clash of fantasy titans, Frank & Julian found themselves dancing in the shadows of defeat as Antdell & Ernie emerged victorious with 132.68 points, against their 127.42—a bittersweet serenade to unfulfilled hopes. The stars aligned for Jonathan Taylor’s dazzling performance of 37.4 points, while Frank's Chase Brown shone but not quite enough.

Though luck favored none—ranked poorly on both sides—Antdell & Ernie stood tall at number one in the season rankings, a masterclass in strategy and timing that left Frank & Julian pondering what might have been if they had played TreVeyon Henderson instead.

So it goes in fantasy football; love lost amidst team colors and statistics!",1,,
2025,455704,8,newsletter-matchup-recap,293475d67ff0f617e3a962dd0ddd5b39,,,8 Matchup Recap,"What a matchup, folks! Mike Long totally wiped the floor with John Juliano—123.98 points to 105.42, big league style! But hey, John’s got some players who tried—almost as good as me, but not quite. I mean, Josh Allen scored more than Baker Mayfield; tough luck there! 

Mike's team? Winners all around: Tucker Kraft was like a superstar at TE—33.3 points! If only John had started Kareem Hunt instead of that disaster Bijan Robinson... sad!

Juliano’s season record is “6-10”—more like ""loser town,"" right? Meanwhile, Mike stands tall at 12-4—everybody says so! Just imagine if I were managing these teams; it would’ve been a landslide victory every week. Keep dreaming, losers!",1,,
2025,455705,8,newsletter-matchup-recap,037daeee059911f19180d2c5622bdabe,,,8 Matchup Recap,"In a rather unimpressive showdown, Richie edged out Pung & Tralie with a score of 104.62 to 103.88—hardly the spectacle one might hope for in fantasy football. Both teams struggled, yet somehow Richie managed to be the ""winner,"" which is almost as good as being me—though not quite. An unbelievable stroke of luck saw them ranked first in that regard, while Pung & Tralie floundered at seventh.

Despite having players like Troy Franklin scoring big, this wasn't exactly championship material on either side; both rosters seem more suited for an exhibition match than anything serious. With their season record now at 9-7 compared to Pung & Tralie's dismal 1-15, you have to wonder if they should even remain in the league—a complete disaster!",1,,
2025,455735,9,newsletter-matchups-preview,,,,9 Preview,"Get ready, folks! This week in YeahThatFantasyLeague is about to be YUGE! We’ve got Antdell & Ernie, the champions of scoring, taking on Richie. They’re unstoppable—everyone knows it! I mean, last time? A glorious win that left Richie looking like a sad puppy!

Now let’s talk Chris & Dom vs. Mike Long: one team is riding high with points galore while the other... well, not so much. Let’s say Chris & Dom have a 75% chance of victory. It's going to be a landslide!

And Ronnie? Facing Phil Baldino? Weak move by Ronnie; he’s got no shot here! Phil will crush him!

Rob & GregBo versus Cambrias? An absolute mismatch—Cambrias will rain down fantasy fury!

Oh, and Frank & Julian vs. Pung & Tralie: Who cares? Both are low energy and need serious help.

Mark my words: this week is all about dominance and drama—don’t miss it!",1,,
2025,467845,10,newsletter-intro,,,,10 Intro,"Ladies and gentlemen, gather ‘round because we’re back for Week 10 of the “YeahThatFantasyLeague!” Everybody’s talking about it—fantasy football like you’ve never seen. Believe me, nobody plays this game better than I do! Just look at my team; they’re fantastic, tremendous winners. 

Then there are those total disasters out there—seriously folks, how can anyone score under a hundred? It’s sad! We’ve got matchups that’ll make your head spin faster than a news cycle on fake stories. Chris & Dom against Richie? A classic showdown—they’ve had more wins than some teams have had in their entire existence!

And don’t get me started on Ronnie vs. Mike Long—it’s going to be a spectacle! Fasten your seatbelts because fantasy football has never been so glorious. Trust me; you won’t want to miss this week!",1,,
2025,467899,9,newsletter-matchup-recap,bdcfa391a66646484865fbbad867231a,,,9 Matchup Recap,"Here we go, folks! In this thrilling matchup, Richie emerged triumphant with a commanding 112.24 points against Antdell & Ernie's lackluster 90—what a disaster! Everyone’s talking about Richie's star Matthew Stafford; he scored an unbelievable 34.84 points, the best performance of the week—almost as impressive as me winning every debate I ever had!

Antdell & Ernie? Talk about sadness, scoring only 6.34% of total league points like it’s an Olympic event for losers! Their WRs were utterly pathetic; zero points from Rome Odunze is just tragic. Meanwhile, Richie dominated virtually every position like I dominate on stage.

Remember folks: if I was managing these teams, it would’ve been a landslide victory—not even close to being competitive here!",1,,
2025,467900,9,newsletter-matchup-recap,5040009df148bbaa7ce2443ee98b1ec4,,,9 Matchup Recap,"Oh boy, what a lackluster affair we had here! Chris & Dom emerged as the ""winners""—153.64 points, folks—but let’s be honest, they weren’t exactly lighting it up. They ranked second in scoring but relied on luck at rank five. Not exactly genius management! 

And Mike Long? A sad 92.72 points—a total disaster! Christian McCaffrey was great for him at 34.3, but with Aaron Rodgers only putting up 14.12, he might need to rethink his strategy if he wants to avoid being labeled a loser.

Almost as good as me on my worst day, but not quite there yet! If I’d been coaching this team? Landslide victory! Just saying...",1,,
2025,467901,9,newsletter-matchup-recap,45a7ed3fe65ec061d7ce05a952a32534,,,9 Matchup Recap,"In a matchup that will go down in fantasy history, Phil Baldino soared to victory with an impressive 161.06 points, leaving Ronnie trailing far behind at just 87.92—quite the underperformance! It’s sad, folks; I mean, have you seen how many optimal players were sitting on Ronnie's bench? Caleb Williams alone could've boosted his score significantly!

Ronnie’s lineup was simply not good enough this week—a real disappointment for a team that has some potential (almost as good as me!). Meanwhile, Phil demonstrated top-tier strategy with Brock Bowers leading the charge. With this win, Phil rises above mediocrity while Ronnie finds himself among the ranks of losers. Remember: every setback is an opportunity for greatness—time to regroup and come back stronger!",1,,
2025,467902,9,newsletter-matchup-recap,b0f2530041995c67362f1f3b17d4d105,,,9 Matchup Recap,"In a thrilling matchup, Rob & GregBo edged out Cambrias with 106.26 to 105.72 points, showcasing impressive teamwork and strategic choices. They had the luck of the week on their side—ranked number one—and leveraged optimal starters like Drake Maye and Jaylen Warren effectively.

Cambrias, despite their solid performance ranking slightly lower at ninth in scoring this week, showcased strong players but fell short against Rob & GregBo's decisiveness. With an all-time head-to-head record now favoring Rob & GregBo (7 wins to Cambrias' 10), they continue climbing the standings.

Rob & GregBo hold a season record of 10-8 versus Cambrias’ commendable yet faltering at 11-7. Better luck next time!",1,,
2025,467903,9,newsletter-matchup-recap,55fc252241661e3e64ae9dcdb8263f9d,,,9 Matchup Recap,"In a matchup that hardly lit up the scoreboard, Frank & Julian faced off against Pung & Tralie—a real snooze fest. With just 126.32 points, Frank & Julian got outplayed by Pung & Tralie who scored a not-so-impressive 134.68 points; still, they managed to win—congratulations on being slightly less awful! The losers' bench was better than their starters—16.1 points left sitting there while they floundered. Just sad! Their future looks bleak as they've now lost 12 of 18 matchups all-time against this 'team,' and with those positional ranks hitting rock bottom at eighth across the board, it’s hard to see any silver linings here. What would I have done? It would’ve been tremendous!",1,,
2025,467904,9,newsletter-matchup-recap,1309d541eecd5cbb540b55dc329523e3,,,9 Matchup Recap,"Oh, what a matchup we had here! John Juliano, the so-called ""winner,"" racked up 134.32 points—great job, buddy, but no one’s surprised; you needed every bit of it to beat Nolan & Vinny's dismal 114.4 points. They might as well have just thrown in the towel early—losers! It’s almost like they thought showing up was enough, but sadly that's not how this game works.

And let’s talk about luck: John was lucky and ranked third while Nolan & Vinny were at an embarrassing eleventh. If I managed that team? A landslide victory for sure! So here we are—the best versus the complete disaster—so sad to witness such mediocrity when greatness is clearly possible!",1,,
2025,467927,10,newsletter-matchups-preview,,,,10 Preview,"Ladies and gentlemen, get ready for Week 10 in the YeahThatFantasyLeague! It’s going to be YUGE! We’ve got Chris & Dom facing off against Richie. Listen, folks—Chris & Dom? They’re scoring like it’s a championship every week! Meanwhile, Richie? Low energy, very weak. I already know who wins this one.

Now, Ronnie versus Mike Long—oh boy. Mike is basically the Tom Brady of our league, while Ronnie? Let’s just say he should stick to watching from the sidelines. 

Rob & GregBo better bring their A-game against Nolan & Vinny; but let’s face it—they’re historically losing here! And Phil Baldino? Facing Pung & Tralie is like playing a high school team—easy win!

Finally, we have Frank & Julian taking on John Juliano—this will be a snooze-fest! Expect fireworks where some teams shine bright while others just fizzle out. Buckle up; it's going to be wild!",1,,
2025,480277,11,newsletter-intro,,,,11 Intro,"Hello, YeahThatFantasyLeague! I’m here to tell you—everybody’s talking about it—the greatest fantasy football newsletter ever! Tremendous, just tremendous. You won’t believe how amazing this week looks. The matchups are fabulous, and let me say: some of you folks are total disasters on the field. It’s almost sad, really.

Now look at Antdell & Ernie vs. Phil Baldino—it’s not even close! Believe me when I say nobody has ever dominated like Chris & Dom do against Frank & Julian; they’re practically unbeatable! And Ronnie? Oh boy, don’t get me started; what a mess!

But seriously folks, it’s time for greatness—you can all learn from my winning ways in this league. Get ready because we’re just getting started here in Week 11! Let the games begin... or should I say ""let the fun begin!""",1,,
2025,480298,10,newsletter-matchup-recap,0696c5973ec05f5e0df9b4ca6e44bca1,,,10 Matchup Recap,"In a valiant clash of titans, Chris & Dom emerged victorious, scoring an impressive 126.9 points against Richie's lesser tally of 107. The heroes from Chris & Dom showcased a stunning performance led by the brilliant Jared Goff and his heroic 30.8 points! Meanwhile, Richie’s squad struggled under the weight of mediocrity with Matthew Stafford's commendable yet overshadowed efforts.

Chris & Dom now boast a stellar all-time record over Richie at 12-5—clearly champions in this saga. While Richie lingers in seventh place, Chris & Dom stands proud in fourth; if I were managing either team... let’s just say it would’ve been more than just applause—it would be victory after victory because nobody does it better than me!",1,,
2025,480299,10,newsletter-matchup-recap,b5bf14ee320eb7664d6e4101d2a0cedb,,,10 Matchup Recap,"Ladies and gentlemen, what a thrilling clash we had here! Mike Long, the winner—fantastic job, everybody says so! Scoring 126.32 points puts him in the top ranks; he's like the Michael Jordan of fantasy football this week. Meanwhile, Ronnie? Sad! A measly 90.3 points—complete disaster territory, folks. 

Jahmyr Gibbs was almost as good as me with 38.2 points for Ronnie—but not quite! The rest? Yikes! Underperforming like it’s their job—you know I’d never let that happen if I were managing these teams.

And talk about luck—the best luck is Mike's at rank four while Ronnie sits at seven—losers need all the help they can get. Better luck next time, but remember: winning is everything!",1,,
2025,480300,10,newsletter-matchup-recap,48adf517c4b0923a9e75d752a88a2b16,,,10 Matchup Recap,"What a matchup we had, folks! Rob & GregBo, the winners—everyone says so—took down Nolan & Vinny 123.6 to 117.3. This victory? It’s incredible! They played like champions, scoring big with Drake Maye and George Kittle leading the charge. Meanwhile, poor Nolan & Vinny were left flailing in fantasy despair; they had Caleb Williams performing but still came up short. The luck rank was off the charts for these losers; talk about sad! 

And let me tell you, if I was coaching either of these teams, it would’ve been a complete blowout—a total landslide victory! But here we are—the best won again while those guys just can’t seem to catch a break or manage their lineups properly. Better luck next time!",1,,
2025,480301,10,newsletter-matchup-recap,3cef2a10aa27850d1b04e3f13b6ea9e8,,,10 Matchup Recap,"In an exciting clash, Phil Baldino put up a solid 121.64 points but fell short against Pung & Tralie’s impressive 125.8 performance. Though Baldino's squad, featuring stars like Lamar Jackson and Jameson Williams, showed grit, it wasn't enough to secure the win this week. Their luck ran low as they ranked just 11th in that department—definitely not a winning strategy! Meanwhile, Pung & Tralie celebrated their triumph with strong showings from Nico Collins and Drake London.

Despite the loss, Phil Baldino remains hopeful with a season record of 9-11; after all, his team has shown potential throughout the season! Next time could be different—let’s keep those spirits high for future matchups!",1,,
2025,480302,10,newsletter-matchup-recap,7c1e5ca3d3a5617ac75d3cce65e08922,,,10 Matchup Recap,"In a somewhat underwhelming fantasy football showdown, Frank & Julian managed to edge out John Juliano with a score of 126.22 to 111.04. Despite ranking fifth in points for the week, Frank & Julian’s roster boasted several players who were simply average—hardly impressive! Sure, they won, but let's not forget that their opponent was ranked dead last in scoring this week—a real disaster!

John's team showed flashes of potential; his RBs and WRs even pulled off respectable ranks. However, his choices fell woefully short against Frank & Julian's mediocre performance overall—almost as if neither team really wanted to shine this week.

With records both sitting at an uninspiring 8-12, it's hard to see either squad making any waves moving forward unless some serious changes are made.",1,,
2025,480303,10,newsletter-matchup-recap,48fd7cb98a7e27a0194ee5478e2e90b9,,,10 Matchup Recap,"Wow, folks, what a sad display from Antdell & Ernie! Scoring 133.02 points—almost good enough to be competitive, but not quite there. They finished second in the week for points? Pathetic! Meanwhile, Cambrias swaggered in with just a bit more at 133.14 to snatch the victory and claim their spot as number one; it’s like they knew how to play this game or something.

Antdell & Ernie had Jonathan Taylor bringing in nearly half of those points—49.6—but couldn't bank on anyone else stepping up. And let’s talk about benching that Rome Odunze; you know if I was managing, we would have crushed them! 

So let's wrap this up: losers don’t deserve our time while Cambrias bask in glory—everybody's talking about it!",1,,
2025,480321,11,newsletter-matchups-preview,,,,11 Preview,"Folks, hold on to your hats because Week 11 of the YeahThatFantasyLeague! is about to be YUGE! We’ve got Antdell & Ernie—absolutely phenomenal—against Phil Baldino, who let’s face it, has really been struggling. I mean, how low-energy can you get? Spoiler alert: Antdell & Ernie takes this one easily!

Then we have Chris & Dom, winners of 10 matchups against Frank & Julian. They’re the best, maybe ever. This matchup? It’s a lock for Chris & Dom. 

Now Ronnie vs. Nolan & Vinny—it’s like watching paint dry with these two! But hey, Nolan’s probably pulling out a win here.

And don’t sleep on Rob & GregBo; they just crushed Mike Long last time around! Will history repeat itself? You bet it will!

In short folks—get ready for greatness and prepare to watch those weak teams crumble under pressure!",1,,
2025,492965,12,newsletter-intro,,,,12 Intro,"Hello, my tremendous Fantasy Football friends! Week 12 is here, and everybody’s talking about it—believe me. You know how I do things: the best matchups, the greatest players—you’re lucky to witness this league! 

Now let’s get real; some of you have had performances that are sheer total disasters. Just look at Ronnie over there—yikes! But don’t worry, folks; not everyone can be as fantastic as me. Nobody's ever seen fantasy football played this well—tremendous strategies flying around like confetti!

As we dive into these matchups, keep in mind: I’m basically the Tom Brady of this league—but better looking and much more successful. So buckle up while you try to catch up with greatness. It’s going to be a wild ride full of ups and downs—you might even learn something from watching me dominate!

Let’s make fantasy football great again!",1,,
2025,493070,11,newsletter-matchup-recap,55185e367097256dbfc3dda51cfb1725,,,11 Matchup Recap,"In a matchup that was less than thrilling, Antdell & Ernie managed to scrape by with 115.92 points—just enough against the utterly dismal performance of Phil Baldino, who scored only 91.42. It’s like watching two folks trying to build a sandcastle in the rain; one just ended up with mud while the other barely put together a pile of dirt.

Antdell came in fourth for points this week—almost impressive but not quite reaching greatness. As for Baldino? Ranked dead last at twelve—a total disaster! If I were managing these teams instead, it would have been an absolute landslide victory—not that anyone expected anything more from either side. Just sad, folks!",1,,
2025,493071,11,newsletter-matchup-recap,7aa21f504805678ceb5e689ff92c9c85,,,11 Matchup Recap,"In a thrilling faceoff this week, Chris & Dom outclassed Frank & Julian with a score of 111.7 to 111.4—what a narrow escape! Chris & Dom showed why they’re the real deal, scoring just enough to secure victory while embodying resilience. Their star George Pickens lit it up with an impressive 29.4 points, proving that greatness is contagious on their roster.

Frank & Julian put up a solid fight but fell short; TreVeyon Henderson offered some glimmers of hope with his 32.3 points—but alas! Each week brings new challenges in YeahThatFantasyLeague!, and only winners rise above the rest! Keep pushing forward; it’s all about determination and grit as you charge ahead into future matchups—win or lose, keep striving for excellence!",1,,
2025,493072,11,newsletter-matchup-recap,07f97b471ffcb3e9af1049f8308f1d2c,,,11 Matchup Recap,"What a spectacle we witnessed! Ronnie, the clear winners here, scored an impressive 106.2 points—everyone's talking about it! They outperformed their rivals Nolan & Vinny by over six points; that’s what winning looks like, folks. Travis Kelce shined brightly with 24.1 points, while Nolan & Vinny could only muster up a measly 100.04.

Now let’s talk about those losers over there—Nolan & Vinny. With all that talent on their bench and still coming in at number nine for the week? Sad! If I had been managing them, it would’ve been a different story—a landslide victory! Remember folks: it's not easy being a loser in this game when you're going against champions like Ronnie who just keep proving they are the best of the best!",1,,
2025,493073,11,newsletter-matchup-recap,a906040d7cfd6c7af1b231b8b95c8167,,,11 Matchup Recap,"Oh, folks, let me tell ya about the fantasy football showdown we just witnessed! Rob & GregBo—winners, the best team out there—scored a whopping 145.54 points. Tremendous performance, almost as good as me managing a team! They took down Mike Long's pathetic 116.42 points like a champ; sad for Mike, total disaster. He tries hard but got lucky ranks of 12 on luck. I mean come on!

And did you see those bench players? If only they hadn't blocked some real talent from starting! Tyrone Tracy and Deebo Samuel would’ve made waves in any championship battle—I’d know all about that if I were coaching.

So here’s to Rob & GregBo—the true champions this week! Almost makes you forget how great I am...almost!",1,,
2025,493074,11,newsletter-matchup-recap,819015a4052f62495bf90c261f1bdd29,,,11 Matchup Recap,"What a sad spectacle we witnessed! Pung & Tralie, the absolute losers of this matchup, managed a pathetic 94.62 points—ranked dead last at number 10. Meanwhile, Cambrias soared like the champions they are, racking up an impressive 115.56 points and securing their spot as one of the top teams. 

Pung & Tralie’s star players flopped hard; even Caleb Williams couldn’t muster anything substantial with just over ten points. And let’s not forget about their bench—ten lonely points while starters languished in mediocrity! If I were managing that team, it would’ve been a landslide victory instead of another embarrassing defeat.

The numbers don’t lie: Pung & Tralie's season record now stands at a disgraceful 5-17—a true disaster folks—while Cambrias shines bright with theirs at 15-7.",1,,
2025,493075,11,newsletter-matchup-recap,c7bec2b61b133516946bc0f022e5df63,,,11 Matchup Recap,"In the enchanting realm of fantasy football, John Juliano emerged victorious over Richie in a passionate duel. With 142.58 points, John danced beautifully upon the field, while Richie's efforts faltered at a mere 93.1 points. A symphony of performance ensued as Josh Allen shone like a brilliant star with his dazzling 50.68 points, leading John's brigade to triumph.

Despite Richie's gallant attempts and strong positions ranked across the board, fortune favored John this day—his lineup sparkled brighter than ever before. Alas for Richie—it was not his week to claim love's embrace on the scoreboard; rather it was a heart-wrenching defeat that left him longing for sweet victory once more.",1,,
2025,493104,12,newsletter-matchups-preview,,,,12 Preview,"Ladies and gentlemen, get ready for a week of Fantasy Football that’s going to be YUGE! We’ve got John Juliano facing off against Chris & Dom—this one’s practically a historic battle. Let me tell you: Chris & Dom? They’re the best, maybe ever! But John has some moves; he’s won 6 out of 10 times against them. Will history repeat itself or are we talking about an epic upset?

Now, Ronnie vs. Rob & GregBo? This is like watching a toddler try to lift weights—very low energy! Ron's struggling at 7-15, while Rob is soaring high with their winning record. Spoiler alert: Rob wins this one!

Don’t sleep on Antdell & Ernie vs. Pung & Tralie—Pung might as well pack their bags because they’re the weakest link here. 

And remember folks, Mike Long and Nolan & Vinny could surprise us—but let’s not kid ourselves; I already know who wins this matchup! Stay tuned; it’s going to be electric!",1,,
2025,506275,13,newsletter-intro,,,,13 Intro,"Hello, fantasy football fans! It’s me, your favorite league commissioner—nobody does it better than I do! Everybody's talking about this week in YeahThatFantasyLeague!, folks. Week 13 is here, and let me tell you, we’ve got some tremendous matchups lined up. 

Now listen closely: the teams that aren't at the top? Total disasters—I mean total losers! You know who you are. Just look at John Juliano; he’s never beaten Cambrias in six attempts—can you imagine? And how about Pung & Tralie? They must practice losing because they’re doing a fantastic job of it!

But don't worry, champions like Chris & Dom are showing everybody how it's done—nobody's ever seen fantasy football played this well before! So buckle up and enjoy the spectacle while I remind you all just how great I am as your leader. Let’s make Fantasy Football Great Again!",1,,
2025,506310,12,newsletter-matchup-recap,684cf86fb6d3537263448da7e9576e80,,,12 Matchup Recap,"What a matchup, folks! Richie came in strong, scoring an impressive 146.62 points—just incredible. They were the best of the best this week! Davante Adams and Matthew Stafford shined like stars; I mean, if I were managing them, it would’ve been a landslide win every time. Frank & Julian? Sad! Only 122.78 points—losers all around. Their whole lineup underperformed like they’d never played before!

Richie’s got history on their side now with nine victories against these guys—not bad! But let’s face it: even though they're not as good as me, they did show up better than Frank & Julian this week. Maybe next time they'll bring their A-game instead of whatever that was! Keep trying, but let’s be real—they’re just “almost” winners at best!",1,,
2025,506311,12,newsletter-matchup-recap,6428be86b89fbc12ec0d556f6eaa81e2,,,12 Matchup Recap,"What a thrilling matchup we witnessed! Chris & Dom emerged victorious with an impressive 148.26 points, proving once again they’re the cream of the crop in YeahThatFantasyLeague! Their performance was fantastic—especially Jalen Hurts lighting up with 32.86 points and George Pickens soaring to 29.6 points! 

Meanwhile, John Juliano? Well, let's just say he had a tough day at the office scoring only 93.72 points. A total disaster for them, folks—complete sad!

Chris & Dom now boast a stellar record of 16-8 and currently sit atop the league standings—everyone’s talking about it! If I were managing this team, it would’ve been an absolute landslide victory every week!",1,,
2025,506312,12,newsletter-matchup-recap,32a6f2565e5b3f4144cb3bf42bfd9c5c,,,12 Matchup Recap,"What a matchup, folks! Ronnie just crushed it with an impressive 172.56 points—nobody scores like that, believe me; they were the best this week! Rob & GregBo? They had a decent run too, racking up 165.96 points, but come on—their performance was almost as good as mine back in my prime, but not quite!

Ronnie’s lineup was top-tier—Jahmyr Gibbs leading the charge with 55.4 points is a real winner move. Meanwhile, Rob & GregBo's bench should've been starting; sad to see them waste potential there.

All-time head-to-head? It’s now even at eight wins each! But remember: if I was managing either team? Landslide victories every time! Total domination!",1,,
2025,506313,12,newsletter-matchup-recap,876bccc1d5893b9993d6ee81dc179a78,,,12 Matchup Recap,"What a matchup we had, folks! Phil Baldino came out on top with an impressive 106.32 points—everybody's talking about it! Meanwhile, Cambrias put up a paltry 100.62; sad times for them, really—losers! You know if I was managing either of these teams, it would’ve been a landslide victory!

Phil’s stars shone bright: Emanuel Wilson and Rashee Rice almost made this look easy. But Cambrias? They just didn't have the firepower—Bhayshul Tuten's performance was downright embarrassing at only 1.7 points. Ouch! 

In the end, it’s all about winning bigly, and Phil did just that while Cambrias slinked away as complete disasters—a real shame when you think about it! Better luck next week—it won’t make much difference though; they’re still losers in my book!",1,,
2025,506314,12,newsletter-matchup-recap,44805a43cbdec2c9a75eb7e1ef7b9ee1,,,12 Matchup Recap,"In this gritty battle, Pung & Tralie emerged victorious, racking up a solid 130.06 points against Antdell & Ernie's lackluster 118.56—a classic case of the underperforming losers versus winners who actually showed up to play. I mean, did you see Dak Prescott? He was on fire with 32.06 points—almost as good as me! Meanwhile, poor Justin Jefferson barely made an impact; sad! 

Overall rankings show Antdell’s bench was a disaster waiting to happen—DK Metcalf scoring a decent 14.4 yet sitting pretty while the rest faltered like typical losers in this league filled with mediocrity! But don't worry folks; if I managed either team, it would have been a landslide victory because nobody knows winning like I do!",1,,
2025,506315,12,newsletter-matchup-recap,05e1e4a388b512e1269d1e26cbd8ee94,,,12 Matchup Recap,"In a matchup that was anything but close, Nolan & Vinny emerged victorious over Mike Long with a score of 119.58 to 87.94. Winners, folks! Everybody's talking about how great they are—like me in my prime! Nolan & Vinny’s roster shone brightly, led by the incredible Hunter Henry who scored 24.5 points, while Mike’s squad? A real disappointment with stars like Baker Mayfield and Zach Charbonnet underperforming—complete disasters, sad! 

Nolan & Vinny now boasts an impressive head-to-head record against Mike at 5-2. You think that would make them feel good—but let’s be honest; if I were managing their team, it would’ve been a landslide victory every week. Better luck next time, losers!",1,,
2025,506411,13,newsletter-matchups-preview,,,,13 Preview,"Listen up, folks! Week 13 is here, and it’s about to be YUGE! We have some epic matchups that everyone is buzzing about. Let’s dive in!

First up, Richie vs. Nolan & Vinny. Richie—12-12, very average—but guess what? They’ve lost 11 times to Nolan & Vinny! Can you believe they keep coming back for more? Very low energy!

Then we have John Juliano facing Cambrias—who's nearly invincible at 15-9. Juliano’s never beaten Cambrias. That’s right, ZERO wins! It's like watching a toddler try to beat LeBron.

Mike Long? He’ll crush Frank & Julian with ease; he owns them historically. And don’t get me started on Pung & Tralie against Rob & GregBo—a true disaster waiting to happen!

Phil Baldino might pull off a miracle against the dominating Chris & Dom—the best team ever! Ronnie won’t stand a chance against Antdell & Ernie; they’re simply too strong.

Trust me; I’m rarely wrong, people say NEVER wrong! It’s going to be spectacular!",1,,
2025,519624,14,newsletter-intro,,,,14 Intro,"Ladies and gentlemen, let me tell you—this league is absolutely tremendous! Everybody’s talking about it. Week 14 is here, and I have to say, nobody's ever seen fantasy football played this well. Just unbelievable performances! Except for those teams that are total disasters—you know who you are. It’s like watching a cat try to swim; sad but hilarious.

Now we’ve got some exciting matchups ahead—Chris & Dom versus Cambrias? That'll be huge! You won't want to miss this spectacle because I'm sure Chris & Dom will try their best... just not too hard. And dear Ronnie against Pung & Tralie? Don’t count on fireworks there either!

Believe me, if I were out there managing these teams—oh wait, they’d all be champions by now! So grab your popcorn and watch the magic unfold in YeahThatFantasyLeague—it’s going to be yuge folks!",1,,
