member_id,member_name,opponent_id,opponent_name,wins,losses,ties,total,record,win_perc,points_for,points_against,avg_for,avg_against,point_diff,avg_margin,streak,last_meeting,playoff_record,playoff_total,playoff_wins,playoff_losses,playoff_ties,playoff_avg_for,playoff_avg_against,playoff_point_diff,playoff_avg_margin,has_history
108588,Frank & Julian,54762,Antdell & Ernie,15,11,0,26,15-11,0.577,3090.82,2974.42,118.88,114.4,116.4,4.48,"{""result"":""loss"",""count"":1,""label"":""L1""}","{""season"":""2025"",""season_id"":29821,""week"":""8"",""points"":127.42,""opponent_points"":132.68,""result"":""loss"",""is_playoff"":false,""is_championship"":false}",2-0,2,2,0,0,160.79,132.76,56.06,28.03,true
108588,Frank & Julian,54773,Ronnie,5,14,0,19,5-14,0.263,2276.12,2583.08,119.8,135.95,-306.96,-16.16,"{""result"":""loss"",""count"":5,""label"":""L5""}","{""season"":""2025"",""season_id"":29821,""week"":""4"",""points"":109.68,""opponent_points"":143.74,""result"":""loss"",""is_playoff"":false,""is_championship"":false}",0-0,0,0,0,0,0,0,0,0,true
108588,Frank & Julian,54774,Cambrias,6,9,0,15,6-9,0.4,1739.88,1830.66,115.99,122.04,-90.78,-6.05,"{""result"":""win"",""count"":1,""label"":""W1""}","{""season"":""2025"",""season_id"":29821,""week"":""6"",""points"":122.36,""opponent_points"":98.96,""result"":""win"",""is_playoff"":false,""is_championship"":false}",1-0,1,1,0,0,106.16,104.72,1.44,1.44,true
108588,Frank & Julian,54776,Mike Long,1,7,0,8,1-7,0.125,878.18,975.7,109.77,121.96,-97.52,-12.19,"{""result"":""loss"",""count"":2,""label"":""L2""}","{""season"":""2025"",""season_id"":29821,""week"":""13"",""points"":106.14,""opponent_points"":113.76,""result"":""loss"",""is_playoff"":false,""is_championship"":false}",0-0,0,0,0,0,0,0,0,0,true
108588,Frank & Julian,54846,Team JoeBa,8,8,0,16,8-8,0.5,1965.02,2015.26,122.81,125.95,-50.24,-3.14,"{""result"":""win"",""count"":1,""label"":""W1""}","{""season"":""2021"",""season_id"":16816,""week"":""15"",""points"":92.58,""opponent_points"":73.3,""result"":""win"",""is_playoff"":false,""is_championship"":false}",0-0,0,0,0,0,0,0,0,0,true
108588,Frank & Julian,54850,LFTLR,6,5,0,11,6-5,0.545,1364.22,1276.4,124.02,116.04,87.82,7.98,"{""result"":""win"",""count"":4,""label"":""W4""}","{""season"":""2020"",""season_id"":16817,""week"":""8"",""points"":99.76,""opponent_points"":86.16,""result"":""win"",""is_playoff"":false,""is_championship"":false}",0-0,0,0,0,0,0,0,0,0,true
108588,Frank & Julian,54855,GaTTa,1,3,0,4,1-3,0.25,446.44,440.56,111.61,110.14,5.88,1.47,"{""result"":""loss"",""count"":1,""label"":""L1""}","{""season"":""2016"",""season_id"":16821,""week"":""5"",""points"":111.18,""opponent_points"":113.16,""result"":""loss"",""is_playoff"":false,""is_championship"":false}",0-0,0,0,0,0,0,0,0,0,true
108588,Frank & Julian,108581,Richie,7,9,0,16,7-9,0.438,1839.32,1939.18,114.96,121.2,-99.86,-6.24,"{""result"":""win"",""count"":1,""label"":""W1""}","{""season"":""2025"",""season_id"":29821,""week"":""16"",""points"":116.42,""opponent_points"":102.48,""result"":""win"",""is_playoff"":false,""is_championship"":false}",0-0,0,0,0,0,0,0,0,0,true
108588,Frank & Julian,108582,John Juliano,5,3,0,8,5-3,0.625,824.86,841.68,103.11,105.21,-16.82,-2.1,"{""result"":""win"",""count"":1,""label"":""W1""}","{""season"":""2025"",""season_id"":29821,""week"":""10"",""points"":126.22,""opponent_points"":111.04,""result"":""win"",""is_playoff"":false,""is_championship"":false}",0-0,0,0,0,0,0,0,0,0,true
108588,Frank & Julian,108584,Nolan & Vinny,12,7,0,19,12-7,0.632,2206.84,2062.02,116.15,108.53,144.82,7.62,"{""result"":""win"",""count"":4,""label"":""W4""}","{""season"":""2025"",""season_id"":29821,""week"":""14"",""points"":129.02,""opponent_points"":118.66,""result"":""win"",""is_playoff"":false,""is_championship"":false}",1-0,1,1,0,0,134.42,119.64,14.78,14.78,true
108588,Frank & Julian,108587,Pung & Tralie,6,12,0,18,6-12,0.333,2190.3,2347.84,121.68,130.44,-157.54,-8.75,"{""result"":""loss"",""count"":2,""label"":""L2""}","{""season"":""2025"",""season_id"":29821,""week"":""9"",""points"":126.32,""opponent_points"":134.68,""result"":""loss"",""is_playoff"":false,""is_championship"":false}",0-1,1,0,1,0,116.76,132.66,-15.9,-15.9,true
108588,Frank & Julian,108589,Phil Baldino,5,6,0,11,5-6,0.455,1359.22,1491.8,123.57,135.62,-132.58,-12.05,"{""result"":""win"",""count"":1,""label"":""W1""}","{""season"":""2025"",""season_id"":29821,""week"":""15"",""points"":157.76,""opponent_points"":141.8,""result"":""win"",""is_playoff"":false,""is_championship"":false}",0-1,1,0,1,0,138.08,140.26,-2.18,-2.18,true
108588,Frank & Julian,108590,Rob & GregBo,7,9,0,16,7-9,0.438,2029.52,1877.02,126.85,117.31,152.5,9.53,"{""result"":""loss"",""count"":2,""label"":""L2""}","{""season"":""2025"",""season_id"":29821,""week"":""5"",""points"":118.06,""opponent_points"":119.42,""result"":""loss"",""is_playoff"":false,""is_championship"":false}",0-0,0,0,0,0,0,0,0,0,true
108588,Frank & Julian,108592,Chris & Dom,8,11,0,19,8-11,0.421,2313.7,2352.8,121.77,123.83,-39.1,-2.06,"{""result"":""loss"",""count"":2,""label"":""L2""}","{""season"":""2025"",""season_id"":29821,""week"":""11"",""points"":111.4,""opponent_points"":111.7,""result"":""loss"",""is_playoff"":false,""is_championship"":false}",0-1,1,0,1,0,102.68,125.54,-22.86,-22.86,true
108589,Phil Baldino,54762,Antdell & Ernie,8,5,0,13,8-5,0.615,1762.68,1613.6,135.59,124.12,149.08,11.47,"{""result"":""loss"",""count"":1,""label"":""L1""}","{""season"":""2025"",""season_id"":29821,""week"":""11"",""points"":91.42,""opponent_points"":115.92,""result"":""loss"",""is_playoff"":false,""is_championship"":false}",2-1,3,2,1,0,155.43,139.64,47.36,15.79,true
108589,Phil Baldino,54773,Ronnie,7,7,0,14,7-7,0.5,1819.1,1663.88,129.94,118.85,155.22,11.09,"{""result"":""win"",""count"":4,""label"":""W4""}","{""season"":""2025"",""season_id"":29821,""week"":""9"",""points"":161.06,""opponent_points"":87.92,""result"":""win"",""is_playoff"":false,""is_championship"":false}",1-2,3,1,2,0,126.8,120.43,19.12,6.37,true
108589,Phil Baldino,54774,Cambrias,10,6,0,16,10-6,0.625,2131.34,1932.84,133.21,120.8,198.5,12.41,"{""result"":""win"",""count"":1,""label"":""W1""}","{""season"":""2025"",""season_id"":29821,""week"":""12"",""points"":106.32,""opponent_points"":100.62,""result"":""win"",""is_playoff"":false,""is_championship"":false}",1-0,1,1,0,0,173.88,146.36,27.52,27.52,true
108589,Phil Baldino,54776,Mike Long,4,2,0,6,4-2,0.667,772.82,764.94,128.8,127.49,7.88,1.31,"{""result"":""loss"",""count"":1,""label"":""L1""}","{""season"":""2025"",""season_id"":29821,""week"":""5"",""points"":108.42,""opponent_points"":157.46,""result"":""loss"",""is_playoff"":false,""is_championship"":false}",0-0,0,0,0,0,0,0,0,0,true
108589,Phil Baldino,54846,Team JoeBa,8,3,0,11,8-3,0.727,1497.74,1302.8,136.16,118.44,194.94,17.72,"{""result"":""win"",""count"":8,""label"":""W8""}","{""season"":""2021"",""season_id"":16816,""week"":""13"",""points"":130.22,""opponent_points"":107.52,""result"":""win"",""is_playoff"":false,""is_championship"":false}",0-0,0,0,0,0,0,0,0,0,true
108589,Phil Baldino,54850,LFTLR,3,1,0,4,3-1,0.75,472.66,486.9,118.17,121.73,-14.24,-3.56,"{""result"":""win"",""count"":1,""label"":""W1""}","{""season"":""2020"",""season_id"":16817,""week"":""7"",""points"":135.5,""opponent_points"":93.66,""result"":""win"",""is_playoff"":false,""is_championship"":false}",0-0,0,0,0,0,0,0,0,0,true
108589,Phil Baldino,108581,Richie,6,5,0,11,6-5,0.545,1363.7,1301.2,123.97,118.29,62.5,5.68,"{""result"":""win"",""count"":3,""label"":""W3""}","{""season"":""2025"",""season_id"":29821,""week"":""6"",""points"":137.36,""opponent_points"":76.34,""result"":""win"",""is_playoff"":false,""is_championship"":false}",0-0,0,0,0,0,0,0,0,0,true
108589,Phil Baldino,108582,John Juliano,7,2,0,9,7-2,0.778,1072.66,997.64,119.18,110.85,75.02,8.34,"{""result"":""loss"",""count"":1,""label"":""L1""}","{""season"":""2025"",""season_id"":29821,""week"":""17"",""points"":57.8,""opponent_points"":97.58,""result"":""loss"",""is_playoff"":false,""is_championship"":false}",1-0,1,1,0,0,167.82,141.36,26.46,26.46,true
108589,Phil Baldino,108584,Nolan & Vinny,8,3,0,11,8-3,0.727,1406.26,1285.66,127.84,116.88,120.6,10.96,"{""result"":""loss"",""count"":2,""label"":""L2""}","{""season"":""2025"",""season_id"":29821,""week"":""4"",""points"":111.38,""opponent_points"":115.4,""result"":""loss"",""is_playoff"":false,""is_championship"":false}",2-0,2,2,0,0,144.04,114.7,58.68,29.34,true
108589,Phil Baldino,108587,Pung & Tralie,7,6,0,13,7-6,0.538,1536.26,1582.52,118.17,121.73,-46.26,-3.56,"{""result"":""loss"",""count"":2,""label"":""L2""}","{""season"":""2025"",""season_id"":29821,""week"":""16"",""points"":61.64,""opponent_points"":105,""result"":""loss"",""is_playoff"":false,""is_championship"":false}",1-0,1,1,0,0,135.9,100.76,35.14,35.14,true
108589,Phil Baldino,108588,Frank & Julian,6,5,0,11,6-5,0.545,1491.8,1359.22,135.62,123.57,132.58,12.05,"{""result"":""loss"",""count"":1,""label"":""L1""}","{""season"":""2025"",""season_id"":29821,""week"":""15"",""points"":141.8,""opponent_points"":157.76,""result"":""loss"",""is_playoff"":false,""is_championship"":false}",1-0,1,1,0,0,140.26,138.08,2.18,2.18,true
108589,Phil Baldino,108590,Rob & GregBo,3,6,0,9,3-6,0.333,1005.4,1134.82,111.71,126.09,-129.42,-14.38,"{""result"":""loss"",""count"":2,""label"":""L2""}","{""season"":""2025"",""season_id"":29821,""week"":""8"",""points"":109.12,""opponent_points"":124.08,""result"":""loss"",""is_playoff"":false,""is_championship"":false}",0-0,0,0,0,0,0,0,0,0,true
108589,Phil Baldino,108592,Chris & Dom,10,4,0,14,10-4,0.714,1874.24,1653.04,133.87,118.07,221.2,15.8,"{""result"":""win"",""count"":3,""label"":""W3""}","{""season"":""2025"",""season_id"":29821,""week"":""13"",""points"":157.84,""opponent_points"":107.8,""result"":""win"",""is_playoff"":false,""is_championship"":false}",1-0,1,1,0,0,98.56,79.08,19.48,19.48,true
108590,Rob & GregBo,54762,Antdell & Ernie,11,7,0,18,11-7,0.611,2349.06,2282.48,130.5,126.8,66.58,3.7,"{""result"":""loss"",""count"":1,""label"":""L1""}","{""season"":""2025"",""season_id"":29821,""week"":""16"",""points"":181.5,""opponent_points"":184.76,""result"":""loss"",""is_playoff"":true,""is_championship"":false}",0-2,2,0,2,0,145.33,168.03,-45.4,-22.7,true
108590,Rob & GregBo,54773,Ronnie,8,8,0,16,8-8,0.5,2079.14,2031.64,129.95,126.98,47.5,2.97,"{""result"":""loss"",""count"":1,""label"":""L1""}","{""season"":""2025"",""season_id"":29821,""week"":""12"",""points"":165.96,""opponent_points"":172.56,""result"":""loss"",""is_playoff"":false,""is_championship"":false}",1-0,1,1,0,0,132.5,113.12,19.38,19.38,true
108590,Rob & GregBo,54774,Cambrias,7,10,0,17,7-10,0.412,2029.22,2039.32,119.37,119.96,-10.1,-0.59,"{""result"":""win"",""count"":1,""label"":""W1""}","{""season"":""2025"",""season_id"":29821,""week"":""9"",""points"":106.26,""opponent_points"":105.72,""result"":""win"",""is_playoff"":false,""is_championship"":false}",1-1,2,1,1,0,147.1,140.56,13.08,6.54,true
108590,Rob & GregBo,54776,Mike Long,4,3,0,7,4-3,0.571,904.44,917.48,129.21,131.07,-13.04,-1.86,"{""result"":""win"",""count"":3,""label"":""W3""}","{""season"":""2025"",""season_id"":29821,""week"":""17"",""points"":165.14,""opponent_points"":141.12,""result"":""win"",""is_playoff"":true,""is_championship"":false}",1-0,1,1,0,0,165.14,141.12,24.02,24.02,true
108590,Rob & GregBo,54846,Team JoeBa,11,3,0,14,11-3,0.786,1724.94,1489.02,123.21,106.36,235.92,16.85,"{""result"":""win"",""count"":3,""label"":""W3""}","{""season"":""2021"",""season_id"":16816,""week"":""6"",""points"":137.22,""opponent_points"":127.48,""result"":""win"",""is_playoff"":false,""is_championship"":false}",0-1,1,0,1,0,100.16,148.86,-48.7,-48.7,true
108590,Rob & GregBo,54850,LFTLR,2,8,0,10,2-8,0.2,1081.82,1275.84,108.18,127.58,-194.02,-19.4,"{""result"":""loss"",""count"":6,""label"":""L6""}","{""season"":""2020"",""season_id"":16817,""week"":""11"",""points"":82.28,""opponent_points"":123.56,""result"":""loss"",""is_playoff"":false,""is_championship"":false}",0-1,1,0,1,0,73.6,147.22,-73.62,-73.62,true
108590,Rob & GregBo,54855,GaTTa,3,1,0,4,3-1,0.75,519.5,440.9,129.88,110.23,78.6,19.65,"{""result"":""loss"",""count"":1,""label"":""L1""}","{""season"":""2016"",""season_id"":16821,""week"":""14"",""points"":90.78,""opponent_points"":131.84,""result"":""loss"",""is_playoff"":false,""is_championship"":false}",0-0,0,0,0,0,0,0,0,0,true
108590,Rob & GregBo,108581,Richie,9,10,0,19,9-10,0.474,2164.9,2265.34,113.94,119.23,-100.44,-5.29,"{""result"":""loss"",""count"":6,""label"":""L6""}","{""season"":""2025"",""season_id"":29821,""week"":""4"",""points"":75.72,""opponent_points"":129.72,""result"":""loss"",""is_playoff"":false,""is_championship"":false}",0-1,1,0,1,0,120.94,128.98,-8.04,-8.04,true
108590,Rob & GregBo,108582,John Juliano,5,3,0,8,5-3,0.625,1035.32,1012.92,129.42,126.62,22.4,2.8,"{""result"":""win"",""count"":3,""label"":""W3""}","{""season"":""2025"",""season_id"":29821,""week"":""7"",""points"":134.98,""opponent_points"":123.16,""result"":""win"",""is_playoff"":false,""is_championship"":false}",1-0,1,1,0,0,150.12,138.58,11.54,11.54,true
108590,Rob & GregBo,108584,Nolan & Vinny,10,12,0,22,10-12,0.455,2555.32,2680.42,116.15,121.84,-125.1,-5.69,"{""result"":""win"",""count"":1,""label"":""W1""}","{""season"":""2025"",""season_id"":29821,""week"":""10"",""points"":123.6,""opponent_points"":117.3,""result"":""win"",""is_playoff"":false,""is_championship"":false}",0-1,1,0,1,0,94.7,130.92,-36.22,-36.22,true
108590,Rob & GregBo,108587,Pung & Tralie,13,12,0,25,13-12,0.52,3102.32,2971.42,124.09,118.86,130.9,5.24,"{""result"":""win"",""count"":3,""label"":""W3""}","{""season"":""2025"",""season_id"":29821,""week"":""13"",""points"":138.78,""opponent_points"":75.84,""result"":""win"",""is_playoff"":false,""is_championship"":false}",1-1,2,1,1,0,135.35,114.97,40.76,20.38,true
108590,Rob & GregBo,108588,Frank & Julian,9,7,0,16,9-7,0.563,1877.02,2029.52,117.31,126.85,-152.5,-9.53,"{""result"":""win"",""count"":2,""label"":""W2""}","{""season"":""2025"",""season_id"":29821,""week"":""5"",""points"":119.42,""opponent_points"":118.06,""result"":""win"",""is_playoff"":false,""is_championship"":false}",0-0,0,0,0,0,0,0,0,0,true
108590,Rob & GregBo,108589,Phil Baldino,6,3,0,9,6-3,0.667,1134.82,1005.4,126.09,111.71,129.42,14.38,"{""result"":""win"",""count"":2,""label"":""W2""}","{""season"":""2025"",""season_id"":29821,""week"":""8"",""points"":124.08,""opponent_points"":109.12,""result"":""win"",""is_playoff"":false,""is_championship"":false}",0-0,0,0,0,0,0,0,0,0,true
108590,Rob & GregBo,108592,Chris & Dom,5,12,0,17,5-12,0.294,2109.6,2268.38,124.09,133.43,-158.78,-9.34,"{""result"":""loss"",""count"":1,""label"":""L1""}","{""season"":""2025"",""season_id"":29821,""week"":""6"",""points"":119.64,""opponent_points"":152.22,""result"":""loss"",""is_playoff"":false,""is_championship"":false}",1-0,1,1,0,0,130.72,106.48,24.24,24.24,true
108592,Chris & Dom,54762,Antdell & Ernie,11,7,0,18,11-7,0.611,2378.16,2223.56,132.12,123.53,154.6,8.59,"{""result"":""loss"",""count"":1,""label"":""L1""}","{""season"":""2025"",""season_id"":29821,""week"":""5"",""points"":135.92,""opponent_points"":162.58,""result"":""loss"",""is_playoff"":false,""is_championship"":false}",1-0,1,1,0,0,147.06,142.54,4.52,4.52,true
108592,Chris & Dom,54773,Ronnie,4,12,0,16,4-12,0.25,1928.4,2070.14,120.53,129.38,-141.74,-8.86,"{""result"":""loss"",""count"":1,""label"":""L1""}","{""season"":""2025"",""season_id"":29821,""week"":""7"",""points"":101.34,""opponent_points"":117.88,""result"":""loss"",""is_playoff"":false,""is_championship"":false}",1-0,1,1,0,0,160.26,111.26,49,49,true
108592,Chris & Dom,54774,Cambrias,5,13,0,18,5-13,0.278,2050.96,2458.1,113.94,136.56,-407.14,-22.62,"{""result"":""loss"",""count"":1,""label"":""L1""}","{""season"":""2025"",""season_id"":29821,""week"":""14"",""points"":101.66,""opponent_points"":112.76,""result"":""loss"",""is_playoff"":false,""is_championship"":false}",1-3,4,1,3,0,127.57,161.3,-134.9,-33.73,true
108592,Chris & Dom,54776,Mike Long,4,2,0,6,4-2,0.667,712.76,638.64,118.79,106.44,74.12,12.35,"{""result"":""loss"",""count"":1,""label"":""L1""}","{""season"":""2025"",""season_id"":29821,""week"":""15"",""points"":106.6,""opponent_points"":141.58,""result"":""loss"",""is_playoff"":true,""is_championship"":false}",0-1,1,0,1,0,106.6,141.58,-34.98,-34.98,true
108592,Chris & Dom,54846,Team JoeBa,9,6,0,15,9-6,0.6,1990.78,1880.44,132.72,125.36,110.34,7.36,"{""result"":""loss"",""count"":4,""label"":""L4""}","{""season"":""2021"",""season_id"":16816,""week"":""12"",""points"":84.28,""opponent_points"":96.4,""result"":""loss"",""is_playoff"":false,""is_championship"":false}",2-0,2,2,0,0,159.36,124.21,70.3,35.15,true
108592,Chris & Dom,54850,LFTLR,9,2,0,11,9-2,0.818,1439.14,1245.16,130.83,113.2,193.98,17.63,"{""result"":""win"",""count"":6,""label"":""W6""}","{""season"":""2020"",""season_id"":16817,""week"":""16"",""points"":123.14,""opponent_points"":92.16,""result"":""win"",""is_playoff"":false,""is_championship"":false}",1-1,2,1,1,0,102.82,126.48,-47.32,-23.66,true
108592,Chris & Dom,54855,GaTTa,6,2,0,8,6-2,0.75,1172.3,1012.94,146.54,126.62,159.36,19.92,"{""result"":""win"",""count"":5,""label"":""W5""}","{""season"":""2016"",""season_id"":16821,""week"":""12"",""points"":174.96,""opponent_points"":118.82,""result"":""win"",""is_playoff"":false,""is_championship"":false}",0-1,1,0,1,0,89.98,124.5,-34.52,-34.52,true
108592,Chris & Dom,108581,Richie,12,5,0,17,12-5,0.706,2300.16,1955.16,135.3,115.01,345,20.29,"{""result"":""win"",""count"":3,""label"":""W3""}","{""season"":""2025"",""season_id"":29821,""week"":""10"",""points"":126.9,""opponent_points"":107,""result"":""win"",""is_playoff"":false,""is_championship"":false}",0-1,1,0,1,0,125.08,139.22,-14.14,-14.14,true
108592,Chris & Dom,108582,John Juliano,5,6,0,11,5-6,0.455,1473.64,1479.46,133.97,134.5,-5.82,-0.53,"{""result"":""win"",""count"":1,""label"":""W1""}","{""season"":""2025"",""season_id"":29821,""week"":""12"",""points"":148.26,""opponent_points"":93.72,""result"":""win"",""is_playoff"":false,""is_championship"":false}",0-2,2,0,2,0,118.12,147.86,-59.48,-29.74,true
108592,Chris & Dom,108584,Nolan & Vinny,10,6,0,16,10-6,0.625,2059.24,1884.84,128.7,117.8,174.4,10.9,"{""result"":""win"",""count"":1,""label"":""W1""}","{""season"":""2025"",""season_id"":29821,""week"":""16"",""points"":184.4,""opponent_points"":127.06,""result"":""win"",""is_playoff"":true,""is_championship"":false}",2-0,2,2,0,0,186.24,108.67,155.14,77.57,true
108592,Chris & Dom,108587,Pung & Tralie,10,7,0,17,10-7,0.588,2045.02,2054.66,120.3,120.86,-9.64,-0.57,"{""result"":""win"",""count"":1,""label"":""W1""}","{""season"":""2025"",""season_id"":29821,""week"":""4"",""points"":187.3,""opponent_points"":115.28,""result"":""win"",""is_playoff"":false,""is_championship"":false}",2-0,2,2,0,0,128.45,113.61,29.68,14.84,true
108592,Chris & Dom,108588,Frank & Julian,11,8,0,19,11-8,0.579,2352.8,2313.7,123.83,121.77,39.1,2.06,"{""result"":""win"",""count"":2,""label"":""W2""}","{""season"":""2025"",""season_id"":29821,""week"":""11"",""points"":111.7,""opponent_points"":111.4,""result"":""win"",""is_playoff"":false,""is_championship"":false}",1-0,1,1,0,0,125.54,102.68,22.86,22.86,true
108592,Chris & Dom,108589,Phil Baldino,4,10,0,14,4-10,0.286,1653.04,1874.24,118.07,133.87,-221.2,-15.8,"{""result"":""loss"",""count"":3,""label"":""L3""}","{""season"":""2025"",""season_id"":29821,""week"":""13"",""points"":107.8,""opponent_points"":157.84,""result"":""loss"",""is_playoff"":false,""is_championship"":false}",0-1,1,0,1,0,79.08,98.56,-19.48,-19.48,true
108592,Chris & Dom,108590,Rob & GregBo,12,5,0,17,12-5,0.706,2268.38,2109.6,133.43,124.09,158.78,9.34,"{""result"":""win"",""count"":1,""label"":""W1""}","{""season"":""2025"",""season_id"":29821,""week"":""6"",""points"":152.22,""opponent_points"":119.64,""result"":""win"",""is_playoff"":false,""is_championship"":false}",0-1,1,0,1,0,106.48,130.72,-24.24,-24.24,true
